Year,geoid,type,name,centroid_lng,centroid_lat,bbox_arr
2017,4203440,place,"Atlantic, PA",-80.3392647,41.5076073,"{-80.341168,41.500412,-80.337492,41.514777}"
2017,4203464,place,"Atlas, PA",-76.4287347,40.7973883,"{-76.436908,40.792559,-76.41923,40.801248}"
2017,4203472,place,"Atlasburg, PA",-80.3803388,40.343541,"{-80.391096,40.335139,-80.36962,40.351686}"
2017,4203480,place,"Atwood, PA",-79.2521106,40.7514831,"{-79.279612,40.737758,-79.238295,40.760925}"
2017,4203488,place,"Auburn, PA",-76.0972386,40.5954027,"{-76.121491,40.58368,-76.075315,40.607747}"
2017,4203544,place,"Audubon, PA",-75.4280195,40.1303397,"{-75.454662,40.111981,-75.398785,40.150682}"
2017,4203576,place,"Austin, PA",-78.0903354,41.6373062,"{-78.111672,41.623782,-78.068888,41.650608}"
2017,4203608,place,"Avalon, PA",-80.0685311,40.5011619,"{-80.075357,40.490968,-80.060906,40.509007}"
2017,4203616,place,"Avella, PA",-80.4672157,40.2736571,"{-80.477827,40.26321,-80.453317,40.282185}"
2017,4203632,place,"Avis, PA",-77.3164861,41.1856912,"{-77.327605,41.181457,-77.301225,41.190056}"
2017,4203640,place,"Avoca, PA",-75.7423055,41.3380804,"{-75.759805,41.328041,-75.723859,41.347303}"
2017,4203648,place,"Avon, PA",-76.3792502,40.3429288,"{-76.397258,40.334134,-76.362021,40.353645}"
2017,4203656,place,"Avondale, PA",-75.7813427,39.826215,"{-75.78872,39.818865,-75.775261,39.830673}"
2017,4203676,place,"Avonia, PA",-80.2830952,42.0488218,"{-80.298888,42.032009,-80.256218,42.063538}"
2017,4203688,place,"Avonmore, PA",-79.4697858,40.5271497,"{-79.490057,40.5178,-79.449055,40.537038}"
2017,4203736,place,"Baden, PA",-80.2225371,40.6396948,"{-80.239807,40.626249,-80.207088,40.656751}"
2017,4203768,place,"Baidland, PA",-79.9533561,40.1887556,"{-79.971152,40.176757,-79.930669,40.199351}"
2017,4203792,place,"Baileyville, PA",-77.9960644,40.7120632,"{-78.011913,40.701211,-77.974756,40.721442}"
2017,4203800,place,"Bainbridge, PA",-76.6550694,40.0898448,"{-76.677745,40.076056,-76.639218,40.108777}"
2017,4203816,place,"Bairdford, PA",-79.8817196,40.6279419,"{-79.898123,40.617318,-79.863941,40.638455}"
2017,4203864,place,"Bakerstown, PA",-79.9407336,40.6528055,"{-79.961074,40.641622,-79.922931,40.663527}"
2017,4203928,place,"Baldwin, PA",-80.0110912,40.3512343,"{-80.010923,40.329527,-79.935384,40.410659}"
2017,4203984,place,"Bally, PA",-75.5875559,40.4004507,"{-75.596384,40.394068,-75.577838,40.407091}"
2017,4204032,place,"Bangor, PA",-75.2084813,40.8679692,"{-75.224275,40.85472,-75.195087,40.879241}"
2017,4204136,place,"Barkeyville, PA",-79.9821401,41.1955437,"{-79.999668,41.182487,-79.96352,41.209079}"
2017,4204344,place,"Barrville, PA",-77.6822219,40.6682317,"{-77.694166,40.65762,-77.672242,40.675}"
2017,4204432,place,"Bath, PA",-75.3905925,40.7291948,"{-75.401509,40.718364,-75.381089,40.735488}"
2017,4204488,place,"Baumstown, PA",-75.8118762,40.2772785,"{-75.818367,40.270362,-75.793773,40.286856}"
2017,4204568,place,"Beallsville, PA",-80.0302307,40.0619038,"{-80.051152,40.047659,-80.01059,40.077107}"
2017,4204599,place,"Bear Creek Village, PA",-75.7539875,41.1859515,"{-75.773318,41.170257,-75.738426,41.202547}"
2017,4204608,place,"Bear Lake, PA",-79.5013645,41.9934364,"{-79.511298,41.988318,-79.491582,41.998495}"
2017,4204616,place,"Bear Rocks, PA",-79.4636214,40.1274959,"{-79.48424,40.11114,-79.44309,40.14338}"
2017,4204688,place,"Beaver, PA",-80.3075823,40.6935378,"{-80.323198,40.683477,-80.293224,40.702719}"
2017,4204768,place,"Beaverdale, PA",-78.7013057,40.3241812,"{-78.715052,40.305344,-78.687004,40.341593}"
2017,4204792,place,"Beaver Falls, PA",-80.3225512,40.7594015,"{-80.335212,40.73884,-80.308582,40.790335}"
2017,4204816,place,"Beaver Meadows, PA",-75.9131049,40.9298915,"{-75.920913,40.926869,-75.905381,40.93296}"
2017,4204824,place,"Beaver Springs, PA",-77.2162156,40.7448228,"{-77.232086,40.732429,-77.201504,40.756406}"
2017,4204848,place,"Beavertown, PA",-77.1709853,40.7496638,"{-77.183317,40.745769,-77.15891,40.75975}"
2017,4204896,place,"Bechtelsville, PA",-75.6308348,40.3701575,"{-75.639431,40.362838,-75.623756,40.377835}"
2017,4204944,place,"Bedford, PA",-78.5030174,40.0151148,"{-78.516854,40.003498,-78.486064,40.025596}"
2017,4204984,place,"Beech Creek, PA",-77.5804117,41.0727483,"{-77.59532,41.067115,-77.572463,41.082088}"
2017,4205028,place,"Beech Mountain Lakes, PA",-75.9319056,41.0423162,"{-75.953346,41.026796,-75.91415,41.057958}"
2017,4205152,place,"Belfast, PA",-75.2743003,40.7821321,"{-75.287231,40.767468,-75.26605,40.795243}"
2017,4205216,place,"Bell Acres, PA",-80.1737989,40.5897681,"{-80.207978,40.564372,-80.133763,40.609588}"
2017,4205256,place,"Bellefonte, PA",-77.7683424,40.9141226,"{-77.790857,40.90199,-77.745365,40.92439}"
2017,4205288,place,"Belle Vernon, PA",-79.8621185,40.1234878,"{-79.877385,40.120392,-79.858313,40.129256}"
2017,4205304,place,"Belleville, PA",-77.7197817,40.6065825,"{-77.747468,40.593814,-77.699922,40.617402}"
2017,4205312,place,"Bellevue, PA",-80.0553417,40.4939496,"{-80.066235,40.48217,-80.044539,40.508183}"
2017,4205384,place,"Bellwood, PA",-78.3342927,40.6009283,"{-78.343222,40.59381,-78.325952,40.608079}"
2017,4205400,place,"Belmont, PA",-78.8845608,40.2812615,"{-78.90865,40.269778,-78.871202,40.293865}"
2017,4205504,place,"Ben Avon, PA",-80.0821377,40.5051586,"{-80.089504,40.498395,-80.074875,40.51226}"
2017,4205520,place,"Ben Avon Heights, PA",-80.0730874,40.5125416,"{-80.079054,40.508832,-80.068476,40.515391}"
2017,4205536,place,"Bendersville, PA",-77.2493153,39.9812756,"{-77.255963,39.969444,-77.241086,39.98803}"
2017,4205648,place,"Benson, PA",-78.9293477,40.2027417,"{-78.936849,40.196632,-78.92168,40.209974}"
2017,4205672,place,"Bentleyville, PA",-80.0044196,40.1178459,"{-80.026367,40.097615,-79.984413,40.141552}"
2017,4205680,place,"Benton, PA",-76.3842537,41.1956907,"{-76.393495,41.187443,-76.375512,41.204328}"
2017,4205776,place,"Berlin, PA",-78.9508593,39.9215228,"{-78.965592,39.914422,-78.937285,39.92738}"
2017,4205848,place,"Bernville, PA",-76.1111718,40.4337585,"{-76.116851,40.42719,-76.104407,40.44091}"
2017,4205856,place,"Berrysburg, PA",-76.8101049,40.6029351,"{-76.817453,40.596071,-76.801662,40.610402}"
2017,4205888,place,"Berwick, PA",-76.25101,41.0549902,"{-76.271032,41.038486,-76.228472,41.074764}"
2017,4205904,place,"Berwyn, PA",-75.4420872,40.0387942,"{-75.474625,40.030367,-75.419227,40.049017}"
2017,4205936,place,"Bessemer, PA",-80.4887223,40.9771561,"{-80.500881,40.962983,-80.471643,40.987583}"
2017,4205976,place,"Bethany, PA",-75.2885115,41.6143981,"{-75.29518,41.606869,-75.279508,41.622365}"
2017,4206000,place,"Bethel, PA",-76.2879698,40.4764829,"{-76.305542,40.466026,-76.270716,40.488367}"
2017,4206064,place,"Bethel Park, PA",-80.0363678,40.3238894,"{-80.07396,40.287848,-79.998059,40.359284}"
2017,4206088,place,"Bethlehem, PA",-75.3678976,40.6264238,"{-75.431256,40.578004,-75.302996,40.672575}"
2017,4206171,place,"Beurys Lake, PA",-76.3799181,40.7178266,"{-76.388784,40.714611,-76.369274,40.72468}"
2017,4206236,place,"Big Bass Lake, PA",-75.4796715,41.2497485,"{-75.505322,41.232759,-75.45416,41.272845}"
2017,4206240,place,"Big Beaver, PA",-80.3576793,40.8226396,"{-80.408943,40.787923,-80.311372,40.853151}"
2017,4206280,place,"Bigler, PA",-78.3093336,40.9874893,"{-78.322504,40.978054,-78.296616,41.000473}"
2017,4206296,place,"Biglerville, PA",-77.2463186,39.9303407,"{-77.255942,39.924522,-77.235807,39.936496}"
2017,4206344,place,"Big Run, PA",-78.8774263,40.9706571,"{-78.89172,40.964322,-78.862067,40.975421}"
2017,4206490,place,"Birchwood Lakes, PA",-74.9107283,41.250911,"{-74.92189,41.238724,-74.894522,41.265754}"
2017,4206496,place,"Bird-in-Hand, PA",-76.1895416,40.0366572,"{-76.197602,40.031947,-76.171585,40.043322}"
2017,4206504,place,"Birdsboro, PA",-75.8101125,40.2623285,"{-75.826152,40.25164,-75.796283,40.271052}"
2017,4206560,place,"Birmingham, PA",-78.1956853,40.6471545,"{-78.198238,40.644139,-78.192338,40.64984}"
2017,4206744,place,"Black Lick, PA",-79.1868974,40.4651479,"{-79.209672,40.454012,-79.16809,40.492979}"
2017,4206824,place,"Blain, PA",-77.5123678,40.3365176,"{-77.519143,40.330853,-77.504461,40.342736}"
2017,4206904,place,"Blairsville, PA",-79.2598819,40.4324897,"{-79.272239,40.419323,-79.243945,40.443874}"
2017,4206928,place,"Blakely, PA",-75.6012547,41.4859326,"{-75.63207,41.470659,-75.561302,41.502083}"
2017,4206960,place,"Blanchard, PA",-77.6079187,41.0663007,"{-77.623867,41.053229,-77.593707,41.075157}"
2017,4206976,place,"Blandburg, PA",-78.4158421,40.6836881,"{-78.427094,40.676694,-78.40377,40.690644}"
2017,4206984,place,"Blandon, PA",-75.8794505,40.4451497,"{-75.909939,40.425643,-75.851761,40.466228}"
2017,4207000,place,"Blawnox, PA",-79.8593574,40.4932931,"{-79.865968,40.485069,-79.851113,40.498169}"
2017,4207040,place,"Bloomfield, PA",-77.188969,40.4188706,"{-77.200424,40.412666,-77.177158,40.425712}"
2017,4207120,place,"Blooming Valley, PA",-80.0382865,41.6745788,"{-80.058567,41.670869,-80.023133,41.690358}"
2017,4207128,place,"Bloomsburg, PA",-76.4565798,41.0027172,"{-76.477475,40.976332,-76.428066,41.02517}"
2017,4207160,place,"Blossburg, PA",-77.0690039,41.6795385,"{-77.088019,41.66161,-77.049983,41.697448}"
2017,4207208,place,"Blue Ball, PA",-76.0551943,40.1116304,"{-76.065332,40.107851,-76.035589,40.125206}"
2017,4207224,place,"Blue Bell, PA",-75.2686804,40.1473523,"{-75.293836,40.122002,-75.240365,40.173905}"
2017,4207312,place,"Blue Ridge Summit, PA",-77.4690564,39.7255078,"{-77.48166,39.719987,-77.459426,39.736314}"
2017,4207368,place,"Boalsburg, PA",-77.774364,40.7779663,"{-77.811474,40.75778,-77.733439,40.795098}"
2017,4207384,place,"Bobtown, PA",-79.9844472,39.7602639,"{-79.991857,39.753395,-79.974008,39.770119}"
2017,4207472,place,"Boiling Springs, PA",-77.1399192,40.1593321,"{-77.16043,40.14455,-77.1228,40.170645}"
2017,4207480,place,"Bolivar, PA",-79.152089,40.3950064,"{-79.156191,40.390266,-79.146612,40.399569}"
2017,4207560,place,"Bonneauville, PA",-77.1362597,39.8104256,"{-77.152732,39.800469,-77.122542,39.818818}"
2017,4207616,place,"Boothwyn, PA",-75.4453312,39.8356558,"{-75.460144,39.822864,-75.428383,39.849355}"
2017,4207688,place,"Boston, PA",-79.8235177,40.3116777,"{-79.834481,40.305245,-79.81585,40.3189}"
2017,4207712,place,"Boswell, PA",-79.0274666,40.1614841,"{-79.037741,40.152834,-79.017864,40.172345}"
2017,4207800,place,"Bowers, PA",-75.7432297,40.4859168,"{-75.754175,40.475711,-75.731438,40.49364}"
2017,4207880,place,"Bowmanstown, PA",-75.6611158,40.8014453,"{-75.672229,40.793308,-75.650961,40.809468}"
2017,4207896,place,"Bowmansville, PA",-76.0196994,40.2026832,"{-76.047093,40.18752,-76.002932,40.215517}"
2017,4207960,place,"Boyertown, PA",-75.6375834,40.3323505,"{-75.650314,40.324607,-75.625241,40.341252}"
2017,4207976,place,"Brackenridge, PA",-79.7404281,40.6080715,"{-79.751053,40.600666,-79.733169,40.61558}"
2017,4207992,place,"Braddock, PA",-79.868622,40.401736,"{-79.87935,40.392268,-79.858768,40.411969}"
2017,4208008,place,"Braddock Hills, PA",-79.8612714,40.4145909,"{-79.875826,40.408972,-79.849034,40.43375}"
2017,4208024,place,"Bradenville, PA",-79.3402543,40.323621,"{-79.351627,40.31953,-79.327822,40.32899}"
2017,4208040,place,"Bradford, PA",-78.640675,41.9612489,"{-78.670723,41.941246,-78.615044,41.97693}"
2017,4208064,place,"Bradford Woods, PA",-80.0808975,40.6369353,"{-80.096541,40.629308,-80.069356,40.64606}"
2017,4208208,place,"Branchdale, PA",-76.32223,40.6731931,"{-76.331976,40.664807,-76.310708,40.684881}"
2017,4208240,place,"Brandonville, PA",-76.1688873,40.8600558,"{-76.193666,40.849933,-76.145417,40.872642}"
2017,4208312,place,"Brave, PA",-80.2601694,39.7307926,"{-80.274381,39.721002,-80.243326,39.737084}"
2017,4208392,place,"Breinigsville, PA",-75.6347831,40.5389026,"{-75.652203,40.517655,-75.612862,40.565147}"
2017,4208416,place,"Brentwood, PA",-79.9757859,40.3733698,"{-79.98886,40.360872,-79.961621,40.3858}"
2017,4208432,place,"Bressler, PA",-76.8190772,40.2318908,"{-76.824678,40.223987,-76.811976,40.238119}"
2017,4208472,place,"Briar Creek, PA",-76.2840184,41.0492388,"{-76.307163,41.037715,-76.270251,41.057701}"
2017,4208504,place,"Brickerville, PA",-76.2864854,40.2268285,"{-76.303907,40.209443,-76.260414,40.234699}"
2017,4208568,place,"Bridgeport, PA",-75.3435504,40.1040719,"{-75.356909,40.097945,-75.327346,40.111097}"
2017,4208624,place,"Bridgeville, PA",-80.1093376,40.3589091,"{-80.120714,40.348845,-80.087691,40.367445}"
2017,4208632,place,"Bridgewater, PA",-80.3004352,40.7050514,"{-80.319004,40.69141,-80.287584,40.722397}"
2017,4208744,place,"Brisbin, PA",-78.351235,40.8385475,"{-78.363632,40.82993,-78.342288,40.848963}"
2017,4208760,place,"Bristol, PA",-74.8523467,40.1027669,"{-74.874896,40.090179,-74.833964,40.117951}"
2017,4208819,place,"Brittany Farms-The Highlands, PA",-75.2143963,40.2672469,"{-75.228425,40.257422,-75.201327,40.281289}"
2017,4208896,place,"Broad Top City, PA",-78.1405632,40.2011795,"{-78.148984,40.191952,-78.131594,40.209774}"
2017,4208960,place,"Brockway, PA",-78.7924153,41.2471024,"{-78.806468,41.237054,-78.777123,41.260502}"
2017,4209000,place,"Brodheadsville, PA",-75.4016447,40.928187,"{-75.423966,40.907305,-75.375581,40.945316}"
2017,4209080,place,"Brookhaven, PA",-75.3912534,39.8710957,"{-75.408732,39.858342,-75.376738,39.888085}"
2017,4209224,place,"Brookville, PA",-79.0826519,41.1616755,"{-79.104782,41.142639,-79.06341,41.177841}"
2017,4209248,place,"Broomall, PA",-75.3529256,39.9694659,"{-75.375492,39.954157,-75.332736,39.983784}"
2017,4209400,place,"Brownstown, PA",-78.937337,40.3333629,"{-78.94292,40.328415,-78.930892,40.337525}"
2017,4209416,place,"Brownstown, PA",-76.2181801,40.1271257,"{-76.237457,40.112526,-76.198429,40.142025}"
2017,4209432,place,"Brownsville, PA",-79.8900158,40.0188648,"{-79.911144,40.009124,-79.874267,40.028282}"
2017,4209496,place,"Browntown, PA",-75.7826671,41.3137725,"{-75.79273,41.307161,-75.771808,41.320994}"
2017,4209528,place,"Bruin, PA",-79.7272924,41.0543959,"{-79.745159,41.042048,-79.712175,41.067786}"
2017,4209696,place,"Bryn Athyn, PA",-75.0674011,40.1410673,"{-75.09388,40.125223,-75.045548,40.16007}"
2017,4209728,place,"Bryn Mawr, PA",-75.3156506,40.0227089,"{-75.326314,40.016158,-75.303047,40.031616}"
2017,4209792,place,"Buckhorn, PA",-76.4931995,41.0204422,"{-76.506056,41.009386,-76.484309,41.026879}"
2017,4209896,place,"Buck Run, PA",-76.3212295,40.7067543,"{-76.331193,40.700636,-76.308636,40.71317}"
2017,4210096,place,"Buffington, PA",-79.8391637,39.9299502,"{-79.845555,39.925702,-79.83336,39.93416}"
2017,4210128,place,"Bulger, PA",-80.3229928,40.3766427,"{-80.337514,40.367399,-80.308514,40.388939}"
2017,4210224,place,"Burgettstown, PA",-80.3926128,40.3812926,"{-80.399163,40.371678,-80.385475,40.390552}"
2017,4210240,place,"Burlington, PA",-76.6072724,41.7840629,"{-76.615382,41.775124,-76.595256,41.787282}"
2017,4210256,place,"Burnham, PA",-77.562995,40.6342925,"{-77.577956,40.621717,-77.546432,40.649034}"
2017,4210280,place,"Burnside, PA",-78.7980969,40.8123191,"{-78.806482,40.802038,-78.775218,40.824402}"
2017,4210464,place,"Butler, PA",-79.8961703,40.8615543,"{-79.914582,40.847658,-79.875345,40.879168}"
2017,4210600,place,"Byrnedale, PA",-78.497671,41.2933061,"{-78.513679,41.278001,-78.491834,41.302821}"
2017,4210720,place,"Cairnbrook, PA",-78.8189376,40.1245868,"{-78.829214,40.113624,-78.811971,40.134447}"
2017,4210768,place,"California, PA",-79.91198,40.0666648,"{-79.946938,40.026312,-79.878921,40.105724}"
2017,4210792,place,"Callensburg, PA",-79.5576711,41.1256693,"{-79.564339,41.123785,-79.552093,41.127785}"
2017,4210800,place,"Callery, PA",-80.0379661,40.739383,"{-80.047319,40.732221,-80.029701,40.747989}"
2017,4210808,place,"Callimont, PA",-78.9216058,39.8011529,"{-78.950611,39.778205,-78.893708,39.822573}"
2017,4210816,place,"Caln, PA",-75.7829117,39.997121,"{-75.79799,39.987917,-75.772836,40.002651}"
2017,4210832,place,"Calumet, PA",-79.4891899,40.2189017,"{-79.51063,40.20322,-79.46468,40.23005}"
2017,4210912,place,"Cambridge Springs, PA",-80.0596566,41.8018353,"{-80.07174,41.79487,-80.04749,41.811021}"
2017,4210960,place,"Campbelltown, PA",-76.584741,40.2760903,"{-76.604789,40.256465,-76.567976,40.291797}"
2017,4211000,place,"Camp Hill, PA",-76.9273967,40.2421698,"{-76.944473,40.229781,-76.907115,40.259205}"
2017,4211072,place,"Canadohta Lake, PA",-79.8357544,41.8114972,"{-79.845058,41.80317,-79.82267,41.832411}"
2017,4211152,place,"Canonsburg, PA",-80.1867765,40.2642461,"{-80.206635,40.248117,-80.168627,40.282469}"
2017,4211160,place,"Canton, PA",-76.8526619,41.65711,"{-76.861545,41.646342,-76.839198,41.669321}"
2017,4211232,place,"Carbondale, PA",-75.504778,41.5713733,"{-75.530744,41.557692,-75.481442,41.586382}"
2017,4211272,place,"Carlisle, PA",-77.2041448,40.1999929,"{-77.24664,40.180684,-77.171095,40.219406}"
2017,4211328,place,"Carmichaels, PA",-79.9749882,39.8975954,"{-79.980828,39.893099,-79.969937,39.901068}"
2017,4211336,place,"Carnegie, PA",-80.0860199,40.4079675,"{-80.099948,40.398562,-80.067424,40.420088}"
2017,4211348,place,"Carnot-Moon, PA",-80.2177404,40.5187167,"{-80.25924,40.49796,-80.177545,40.542616}"
2017,4211456,place,"Carrolltown, PA",-78.7072111,40.6047724,"{-78.713979,40.596662,-78.69976,40.614232}"
2017,4211472,place,"Carroll Valley, PA",-77.386854,39.7501912,"{-77.410855,39.719865,-77.358303,39.777367}"
2017,4211576,place,"Cashtown, PA",-77.3506891,39.8845999,"{-77.370068,39.870231,-77.337637,39.895088}"
2017,4211616,place,"Cassandra, PA",-78.640702,40.4085194,"{-78.643591,40.40553,-78.638026,40.410896}"
2017,4211624,place,"Casselman, PA",-79.2106505,39.8854071,"{-79.217437,39.882808,-79.205069,39.88884}"
2017,4211632,place,"Cassville, PA",-78.0272305,40.2928364,"{-78.038354,40.286262,-78.016465,40.304768}"
2017,4211648,place,"Castanea, PA",-77.4269719,41.1171195,"{-77.452486,41.110155,-77.414869,41.128687}"
2017,4211680,place,"Castle Shannon, PA",-80.0194507,40.3664289,"{-80.038411,40.354879,-80.00081,40.379636}"
2017,4211720,place,"Catasauqua, PA",-75.4609771,40.6539688,"{-75.481469,40.641852,-75.449115,40.663726}"
2017,4211736,place,"Catawissa, PA",-76.4599433,40.9531099,"{-76.469372,40.945532,-76.452269,40.961949}"
2017,4211804,place,"Cecil-Bishop, PA",-80.193281,40.3183554,"{-80.224359,40.3047,-80.161507,40.332774}"
2017,4211836,place,"Cedar Crest, PA",-77.8857028,40.3965932,"{-77.889107,40.391705,-77.879157,40.402053}"
2017,4211976,place,"Cementon, PA",-75.5175189,40.6876622,"{-75.52395,40.678098,-75.503598,40.696999}"
2017,4212104,place,"Centerport, PA",-76.0045119,40.4859031,"{-76.010461,40.480741,-76.002102,40.490114}"
2017,4212184,place,"Centerville, PA",-79.7610709,41.7389058,"{-79.77308,41.726041,-79.74602,41.748813}"
2017,4212224,place,"Centerville, PA",-79.9594801,40.0324771,"{-80.020381,39.99409,-79.895469,40.063936}"
2017,4212296,place,"Central City, PA",-78.8043199,40.1096123,"{-78.816308,40.102136,-78.793018,40.11623}"
2017,4212312,place,"Centralia, PA",-76.3440073,40.8044856,"{-76.350222,40.799227,-76.337792,40.808525}"
2017,4212376,place,"Centre Hall, PA",-77.6850495,40.8447908,"{-77.695802,40.835851,-77.674495,40.853486}"
2017,4212424,place,"Cetronia, PA",-75.5435285,40.58515,"{-75.554216,40.576904,-75.524712,40.592703}"
2017,4212496,place,"Chalfant, PA",-79.8386144,40.4101186,"{-79.843269,40.405792,-79.833961,40.415077}"
2017,4212504,place,"Chalfont, PA",-75.209591,40.288978,"{-75.225817,40.277521,-75.190098,40.302961}"
2017,4212512,place,"Chalkhill, PA",-79.6182453,39.8478014,"{-79.626243,39.839561,-79.60123,39.853079}"
2017,4212536,place,"Chambersburg, PA",-77.6556419,39.9314328,"{-77.68565,39.905803,-77.62369,39.960649}"
2017,4212656,place,"Chapman, PA",-75.4005762,40.7599505,"{-75.409128,40.75332,-75.392652,40.764158}"
2017,4212704,place,"Charleroi, PA",-79.8997564,40.137859,"{-79.912122,40.129447,-79.888601,40.148647}"
2017,4212864,place,"Chase, PA",-75.9652985,41.279795,"{-75.988403,41.266353,-75.943372,41.294415}"
2017,4213120,place,"Cherry Tree, PA",-78.8124922,40.7257473,"{-78.816788,40.717254,-78.79899,40.732555}"
2017,4213152,place,"Cherry Valley, PA",-79.8012094,41.1594395,"{-79.82044,41.144359,-79.786692,41.173134}"
2017,4213168,place,"Cherryville, PA",-75.5322384,40.7559277,"{-75.553471,40.740905,-75.510134,40.76887}"
2017,4213208,place,"Chester, PA",-75.3718821,39.8455581,"{-75.408102,39.815948,-75.341433,39.875822}"
2017,4213216,place,"Chesterbrook, PA",-75.4551809,40.0704773,"{-75.477966,40.06271,-75.437272,40.082395}"
2017,4213232,place,"Chester Heights, PA",-75.4710525,39.8910263,"{-75.488771,39.873749,-75.450272,39.906249}"
2017,4213240,place,"Chester Hill, PA",-78.2306648,40.890972,"{-78.238855,40.883017,-78.220592,40.897393}"
2017,4213384,place,"Chest Springs, PA",-78.6105211,40.5780818,"{-78.618135,40.573462,-78.602826,40.582686}"
2017,4213392,place,"Cheswick, PA",-79.8009841,40.5430237,"{-79.807903,40.535785,-79.794695,40.549121}"
2017,4213400,place,"Chevy Chase Heights, PA",-79.1456202,40.6403702,"{-79.158342,40.627829,-79.131435,40.65283}"
2017,4213408,place,"Chewton, PA",-80.3184453,40.8976287,"{-80.337094,40.881862,-80.309187,40.907965}"
2017,4213418,place,"Cheyney University, PA",-75.530306,39.9335201,"{-75.536065,39.929138,-75.524541,39.938326}"
2017,4213440,place,"Chicora, PA",-79.7390501,40.9525074,"{-79.748336,40.944184,-79.73146,40.955736}"
2017,4213480,place,"Chinchilla, PA",-75.6664619,41.4858476,"{-75.686954,41.462546,-75.640258,41.503507}"
2017,4213512,place,"Christiana, PA",-75.9973456,39.954504,"{-76.003795,39.945581,-75.990123,39.962192}"
2017,4213596,place,"Church Hill, PA",-77.5949096,40.6926022,"{-77.607741,40.676622,-77.579424,40.708763}"
2017,4213608,place,"Churchill, PA",-79.8415994,40.4388494,"{-79.865262,40.422944,-79.820884,40.452819}"
2017,4213632,place,"Churchtown, PA",-75.9532098,40.1393272,"{-75.993492,40.123716,-75.936455,40.145768}"
2017,4213648,place,"Churchville, PA",-74.9961687,40.1993422,"{-75.013157,40.185144,-74.981451,40.209972}"
2017,4213704,place,"Clairton, PA",-79.8859197,40.2975619,"{-79.900743,40.28091,-79.867021,40.319746}"
2017,4213768,place,"Clarence, PA",-77.9459904,41.0484261,"{-77.969096,41.032838,-77.919095,41.062502}"
2017,4213776,place,"Clarendon, PA",-79.0940081,41.7806148,"{-79.102119,41.776012,-79.088279,41.785875}"
2017,4213800,place,"Clarion, PA",-79.3800868,41.2094447,"{-79.396466,41.195638,-79.36356,41.22509}"
2017,4213832,place,"Clark, PA",-80.4047321,41.2877248,"{-80.443555,41.270706,-80.38689,41.296732}"
2017,4213864,place,"Clarks Green, PA",-75.6953153,41.5009131,"{-75.703458,41.491217,-75.688351,41.507813}"
2017,4213880,place,"Clarks Summit, PA",-75.7065089,41.4902375,"{-75.72344,41.478966,-75.690763,41.505433}"
2017,4213896,place,"Clarksville, PA",-80.043902,39.9743959,"{-80.04781,39.971588,-80.039778,39.977561}"
2017,4213952,place,"Clay, PA",-76.239033,40.2190452,"{-76.263174,40.205278,-76.219757,40.231424}"
2017,4213992,place,"Claysburg, PA",-78.4482245,40.2896539,"{-78.462228,40.269357,-78.434092,40.310022}"
2017,4214000,place,"Claysville, PA",-80.413189,40.1203208,"{-80.420637,40.113178,-80.407685,40.124427}"
2017,4214064,place,"Clearfield, PA",-78.4393981,41.0214976,"{-78.452819,41.005427,-78.420376,41.034107}"
2017,4214160,place,"Cleona, PA",-76.4770171,40.3385308,"{-76.488738,40.330959,-76.461149,40.345812}"
2017,4214264,place,"Clifton Heights, PA",-75.2958268,39.9301496,"{-75.308312,39.922993,-75.283448,39.935849}"
2017,4214296,place,"Clinton, PA",-80.2932433,40.4950833,"{-80.306723,40.482496,-80.285497,40.502355}"
2017,4214376,place,"Clintonville, PA",-79.8745124,41.2010254,"{-79.885302,41.194013,-79.864144,41.209322}"
2017,4214520,place,"Clymer, PA",-79.0136046,40.6685023,"{-79.028099,40.657936,-79.001297,40.682487}"
2017,4214568,place,"Coal Center, PA",-79.9011665,40.0700327,"{-79.906012,40.066699,-79.894761,40.073593}"
2017,4214584,place,"Coaldale, PA",-78.2166104,40.1673592,"{-78.220679,40.165818,-78.212708,40.168948}"
2017,4214600,place,"Coaldale, PA",-75.9161016,40.81974,"{-75.936157,40.805188,-75.891671,40.833736}"
2017,4214640,place,"Coalmont, PA",-78.1999767,40.2112099,"{-78.205564,40.207504,-78.193412,40.214371}"
2017,4214656,place,"Coalport, PA",-78.5296525,40.7463643,"{-78.538125,40.742199,-78.525769,40.753853}"
2017,4214712,place,"Coatesville, PA",-75.8190004,39.9851524,"{-75.841504,39.974807,-75.797819,40.005211}"
2017,4214760,place,"Coburn, PA",-77.4638565,40.8660845,"{-77.46952,40.859089,-77.456268,40.872653}"
2017,4214800,place,"Cochranton, PA",-80.0469859,41.5192017,"{-80.05752,41.50634,-80.032474,41.53328}"
2017,4214808,place,"Cochranville, PA",-75.9298097,39.8886136,"{-75.937535,39.881129,-75.910318,39.904281}"
2017,4214896,place,"Cokeburg, PA",-80.0655129,40.0999542,"{-80.073888,40.094738,-80.057576,40.105078}"
2017,4215192,place,"Collegeville, PA",-75.4575192,40.1868645,"{-75.475717,40.173284,-75.447367,40.202082}"
2017,4215232,place,"Collingdale, PA",-75.2776298,39.9150652,"{-75.291567,39.905804,-75.263092,39.923225}"
2017,4215248,place,"Collinsburg, PA",-79.781219,40.2209418,"{-79.816989,40.21068,-79.765519,40.228301}"
